SITE,LOCATION,ASPECT,TREE,NEW TREE TAG,PRESSURE [MPa],SPECIES (common),SPECIES (sci),DATE COLLECTED,TIME COLLECTED,TIME MEASURED,TIME OF DAY,Paired Measure Day,AGE,WEATHER NOTES,WHAT MEASURED,TREE NOTES,SHOOT HEIGHT ABOVE GROUND SURFACE [m],VIEWER,INSTRUMENT,APPROXIMATE DBH (CM)
RIVENDELL,S SIDE ABOVE MADRONE TREE THROW AND BILL/EREN SOIL PIT ,,PSME 15 CM DBH,,0.9,,PSME,2018-08-08,6:35,6:45,pre-dawn,,MATURE,"OVERCAST, COOL (50S), SMOKY",SHOOT,,1-3,WJH,DawsonPMS Chamber #2,
RIVENDELL,S SIDE ABOVE MADRONE TREE THROW AND BILL/EREN SOIL PIT ,,PSME 15 CM DBH,,0.8,,PSME,2018-08-08,6:35,6:45,pre-dawn,,MATURE,"OVERCAST, COOL (50S), SMOKY",SHOOT,,1-3,WJH,DawsonPMS Chamber #2,
RIVENDELL,S SIDE,,299,,0.9,,QUCH,2018-08-08,6:30,6:45,pre-dawn,,MATURE,"OVERCAST, COOL (50S), SMOKY",SHOOT,,1-3,WJH,DawsonPMS Chamber #2,
RIVENDELL,ABOVE VMS,,37,,0.6,,NODE,2018-08-08,6:25,6:45,pre-dawn,,MATURE,"OVERCAST, COOL (50S), SMOKY",SHOOT,,1-3,WJH,DawsonPMS Chamber #2,
RIVENDELL,ABOVE VMS,,37,,0.7,,NODE,2018-08-08,6:25,6:45,pre-dawn,,MATURE,"OVERCAST, COOL (50S), SMOKY",SHOOT,,1-3,WJH,DawsonPMS Chamber #2,
RIVENDELL,W15,,RED FLAG PSME NEAR W15 12CM DBH,,1.1,,PSME,2018-08-08,6:25,6:45,pre-dawn,,MATURE,"OVERCAST, COOL (50S), SMOKY",SHOOT,,1-3,WJH,DawsonPMS Chamber #2,
RIVENDELL,W15,,RED FLAG PSME NEAR W15 12CM DBH,,1.2,,PSME,2018-08-08,6:25,6:45,pre-dawn,,MATURE,"OVERCAST, COOL (50S), SMOKY",SHOOT,,1-3,WJH,DawsonPMS Chamber #2,
RANCHO VENADA,Near MH7W1,,MH7T4,134,3.9,,QUDO,11/7/18,6:15,6:37,pre-dawn,11/7/18,MATURE,"38 deg F, clear, very slight breeze",SHOOT,"leaves slightly turning yellow, some lost already",1.5-2.5,WJH,Dawson PMS chamber #1,
RANCHO VENADA,Near MH7W1,,MH7T4,134,4.05,,QUDO,11/7/18,6:15,6:56,pre-dawn,11/7/18,MATURE,"38 deg F, clear, very slight breeze",SHOOT,"leaves slightly turning yellow, some lost already",1.5-2.5,WJH,Dawson PMS chamber #1,
RANCHO VENADA,Near MH7W1,,MH7T5,135,4.6,,QUDO,11/7/18,6:17,6:40,pre-dawn,11/7/18,MATURE,"38 deg F, clear, very slight breeze",SHOOT,"leaves slightly turning yellow, some lost already",1.5-2.5,WJH,Dawson PMS chamber #1,
RANCHO VENADA,Near MH7W1,,MH7T5,135,4.5,,QUDO,11/7/18,6:17,7:00,pre-dawn,11/7/18,MATURE,"38 deg F, clear, very slight breeze",SHOOT,"leaves slightly turning yellow, some lost already",1.5-2.5,WJH,Dawson PMS chamber #1,
RANCHO VENADA,Near MH7W1,,MH7T6,136,4.8,,QUDO,11/7/18,6:19,6:43,pre-dawn,11/7/18,MATURE,"38 deg F, clear, very slight breeze",SHOOT,"leaves slightly turning yellow, some lost already",1.5-2.5,WJH,Dawson PMS chamber #1,
RANCHO VENADA,Near MH7W1,,MH7T6,136,4.85,,QUDO,11/7/18,6:19,7:04,pre-dawn,11/7/18,MATURE,"38 deg F, clear, very slight breeze",SHOOT,"leaves slightly turning yellow, some lost already",1.5-2.5,WJH,Dawson PMS chamber #1,
RANCHO VENADA,Near MH7W1,,MH7T7,137,4.45,,QUDO,11/7/18,6:21,6:49,pre-dawn,11/7/18,MATURE,"38 deg F, clear, very slight breeze",SHOOT,"leaves slightly turning yellow, some lost already",1.5-2.5,WJH,Dawson PMS chamber #1,
RANCHO VENADA,Near MH7W1,,MH7T7,137,4.5,,QUDO,11/7/18,6:21,7:08,pre-dawn,11/7/18,MATURE,"38 deg F, clear, very slight breeze",SHOOT,"leaves slightly turning yellow, some lost already",1.5-2.5,WJH,Dawson PMS chamber #1,
RANCHO VENADA,Near MH7W1,,MH7T8,138,5.2,,QUDO,11/7/18,6:23,6:53,pre-dawn,11/7/18,MATURE,"38 deg F, clear, very slight breeze",SHOOT,"leaves slightly turning yellow, some lost already",1.5-2.5,WJH,Dawson PMS chamber #1,
RANCHO VENADA,Near MH7W1,,MH7T4,134,4.4,,QUDO,11/6/18,12:45,12:45,mid-day,11/7/18,MATURE,"clear, breezy, 80 deg F",SHOOT,"leaves slightly turning yellow, some lost already",1.5-2.5,WJH,Dawson PMS chamber #1,
RANCHO VENADA,Near MH7W1,,MH7T4,134,4.6,,QUDO,11/6/18,12:50,12:50,mid-day,11/7/18,MATURE,"clear, breezy, 80 deg F",SHOOT,"leaves slightly turning yellow, some lost already",1.5-2.5,WJH,Dawson PMS chamber #1,
RANCHO VENADA,Near MH7W1,,MH7T5,135,4.9,,QUDO,11/6/18,12:55,12:55,mid-day,11/7/18,MATURE,"clear, breezy, 80 deg F",SHOOT,"leaves slightly turning yellow, some lost already",1.5-2.5,WJH,Dawson PMS chamber #1,
RANCHO VENADA,Near MH7W1,,MH7T5,135,5.1,,QUDO,11/6/18,13:00,13:00,mid-day,11/7/18,MATURE,"clear, breezy, 80 deg F",SHOOT,"leaves slightly turning yellow, some lost already",1.5-2.5,WJH,Dawson PMS chamber #1,
RANCHO VENADA,Near MH7W1,,MH7T7,137,5.3,,QUDO,11/6/18,13:05,13:05,mid-day,11/7/18,MATURE,"clear, breezy, 80 deg F",SHOOT,"leaves slightly turning yellow, some lost already",1.5-2.5,WJH,Dawson PMS chamber #1,
RANCHO VENADA,Near MH7W1,,MH7T7,137,5.3,,QUDO,11/6/18,13:10,13:10,mid-day,11/7/18,MATURE,"clear, breezy, 80 deg F",SHOOT,"leaves slightly turning yellow, some lost already",1.5-2.5,WJH,Dawson PMS chamber #1,
RANCHO VENADA,Near MH7W1,,MH7T8,138,>5.3,,QUDO,11/6/18,13:15,13:10,mid-day,11/7/18,MATURE,"clear, breezy, 80 deg F",SHOOT,"leaves slightly turning yellow, some lost already",1.5-2.5,WJH,Dawson PMS chamber #1,
RANCHO VENADA,Near MH3W5,,MH3T7,,>6.2,MANZ,ARCS,11/16/18,6:40,6:54,pre-dawn,11/16/18,MATURE,cold (~40 F) very thick smoke from Camp fire in the air,SHOOT,,1.5-2.5,WJH,Dawson PMS chamber #1,
RANCHO VENADA,Near MH3W5,,MH3T6,,5.3,,QUDO,11/16/18,6:25,6:57,pre-dawn,11/16/18,MATURE,cold (~40 F) very thick smoke from Camp fire in the air,SHOOT,TREE MOSTLY LOST LEAVES (DECIDUOUS) BY NOW,1.5-2.5,WJH,Dawson PMS chamber #1,
RANCHO VENADA,Near MH3W5,,MH3T1,,4.4,,QUDO,11/16/18,6:22,7:02,pre-dawn,11/16/18,MATURE,cold (~40 F) very thick smoke from Camp fire in the air,SHOOT,,1.5-2.5,WJH,Dawson PMS chamber #1,
RANCHO VENADA,Near MH3W5,,MH3T8,,6.3,MANZ,ARCS,11/16/18,6:37,7:05,pre-dawn,11/16/18,MATURE,cold (~40 F) very thick smoke from Camp fire in the air,SHOOT,,1.5-2.5,WJH,Dawson PMS chamber #1,
RANCHO VENADA,Near MH3W5,,MH3T9,,4.6,MANZ,ARCS,11/16/18,6:35,7:11,pre-dawn,11/16/18,MATURE,cold (~40 F) very thick smoke from Camp fire in the air,SHOOT,,1.5-2.5,WJH,Dawson PMS chamber #1,
RANCHO VENADA,Near MH3W5,,MH3T4,,4.2,,QUDO,11/16/18,6:28,7:15,pre-dawn,11/16/18,MATURE,cold (~40 F) very thick smoke from Camp fire in the air,SHOOT,,1.5-2.5,WJH,Dawson PMS chamber #1,
RANCHO VENADA,MH7W1,N,127,,1.7,QUDO,QUDO,2020-04-27,530,615,pre-dawn,,MATURE,"~60F, clear, calm",SHOOT,,1.5-2.5,DND,Dralle PMS chamber #1,
RANCHO VENADA,MH7W1,N,128,,1.5,QUDO,QUDO,2020-04-27,540,615,pre-dawn,,MATURE,"~60F, clear, calm",SHOOT,,1.5-2.5,DND,Dralle PMS chamber #1,
RANCHO VENADA,MH7W1,N,129,,1.3,QUDO,QUDO,2020-04-27,540,615,pre-dawn,,MATURE,"~60F, clear, calm",SHOOT,,1.5-2.5,DND,Dralle PMS chamber #1,
RANCHO VENADA,MH7W1,N,130,,1.4,QUDO,QUDO,2020-04-27,540,615,pre-dawn,,MATURE,"~60F, clear, calm",SHOOT,,1.5-2.5,DND,Dralle PMS chamber #1,
RANCHO VENADA,Near MH3W5 - SOUTH,S,,,1.1,QUDO,QUDO,2020-04-27,610,630,pre-dawn,,MATURE,"~60F, clear, calm",SHOOT,,1.5-2.5,DND,Dralle PMS chamber #1,
RANCHO VENADA,Near MH3W5 - SOUTH,S,,,1.6,MANZ,ARCS,2020-04-27,610,630,pre-dawn,,MATURE,"~60F, clear, calm",SHOOT,,1.5-2.5,DND,Dralle PMS chamber #1,
RANCHO VENADA,Near MH3W5 - NORTH,N,,,1.1,QUDO,QUDO,2020-04-27,605,630,pre-dawn,,MATURE,"~60F, clear, calm",SHOOT,,1.5-2.5,DND,Dralle PMS chamber #1,
RANCHO VENADA,Near MH3W5 - NORTH,N,,,1.3,MANZ,ARCS,2020-04-27,600,630,pre-dawn,,MATURE,"~60F, clear, calm",SHOOT,,1.5-2.5,DND,Dralle PMS chamber #1,
RANCHO VENADA,MH7W1,N,127,,2.7,QUDO,QUDO,2020-04-27,1315,1315,mid-day,,MATURE,"~90F, clear, windy",SHOOT,,1.5-2.5,DND,Dralle PMS chamber #1,
RANCHO VENADA,MH7W1,N,128,,2.6,QUDO,QUDO,2020-04-27,1320,1320,mid-day,,MATURE,"~90F, clear, windy",SHOOT,,1.5-2.5,DND,Dralle PMS chamber #1,
RANCHO VENADA,MH7W1,N,129,,2.4,QUDO,QUDO,2020-04-27,1320,1320,mid-day,,MATURE,"~90F, clear, windy",SHOOT,,1.5-2.5,DND,Dralle PMS chamber #1,
RANCHO VENADA,MH7W1,N,130,,2.4,QUDO,QUDO,2020-04-27,1320,1320,mid-day,,MATURE,"~90F, clear, windy",SHOOT,,1.5-2.5,DND,Dralle PMS chamber #1,
RANCHO VENADA,Near MH3W5 - SOUTH,S,,,2.8,QUDO,QUDO,2020-04-27,1400,1420,mid-day,,MATURE,"~90F, clear, windy",SHOOT,,1.5-2.5,DND,Dralle PMS chamber #1,
RANCHO VENADA,Near MH3W5 - SOUTH,S,,,3.3,MANZ,ARCS,2020-04-27,1400,1420,mid-day,,MATURE,"~90F, clear, windy",SHOOT,,1.5-2.5,DND,Dralle PMS chamber #1,
RANCHO VENADA,Near MH3W5 - NORTH,N,,,2.6,QUDO,QUDO,2020-04-27,1410,1420,mid-day,,MATURE,"~90F, clear, windy",SHOOT,,1.5-2.5,DND,Dralle PMS chamber #1,
RANCHO VENADA,Near MH3W5 - NORTH,N,,,2.4,MANZ,ARCS,2020-04-27,1410,1420,mid-day,,MATURE,,SHOOT,,1.5-2.5,DND,Dralle PMS chamber #1,
RANCHO VENADA,MH3W5,S,,,2.7,QUDO,,2020-07-10,500,,pre-dawn,,,,,,,,,
RANCHO VENADA,MH3W5,S,,,3.5,QUDO,,2020-07-10,500,,pre-dawn,,,,,,,,,
RANCHO VENADA,MH3W5,S,,,4.9,MANZ,,2020-07-10,500,,pre-dawn,,,,,,,,,
RANCHO VENADA,MH3W5,S,,,3.5,MANZ,,2020-07-10,500,,pre-dawn,,,,,,,,,
RANCHO VENADA,MH3W5,N,,,4.1,QUDO,,2020-07-10,500,,pre-dawn,,,,,,,,,
RANCHO VENADA,MH3W5,N,,,3.9,QUDO,,2020-07-10,500,,pre-dawn,,,,,,,,,
RANCHO VENADA,MH3W5,N,,,5.4,MANZ,,2020-07-10,500,,pre-dawn,,,,,,,,,
RANCHO VENADA,MH3W5,N,,,5.4,MANZ,,2020-07-10,500,,pre-dawn,,,,,,,,,
RANCHO VENADA,MH3W5,S,,,4.9,QUDO,,2020-07-10,1100,,mid-day,,,,,,,,,
RANCHO VENADA,MH3W5,S,,,4.2,QUDO,,2020-07-10,1100,,mid-day,,,,,,,,,
RANCHO VENADA,MH3W5,S,,,6.1,MANZ,,2020-07-10,1100,,mid-day,,,,,,,,,
RANCHO VENADA,MH3W5,S,,,,MANZ,,2020-07-10,1100,,mid-day,,,,,,,,,
RANCHO VENADA,MH3W5,N,,,5.3,QUDO,,2020-07-10,1100,,mid-day,,,,,,,,,
RANCHO VENADA,MH3W5,N,,,5.3,QUDO,,2020-07-10,1100,,mid-day,,,,,,,,,
RANCHO VENADA,MH3W5,N,,,6,MANZ,,2020-07-10,1100,,mid-day,,,,,,,,,
RANCHO VENADA,MH3W5,N,,,5.4,MANZ,,2020-07-10,1100,,mid-day,,,,,,,,,
